"Fecha creaci��n de la orden","Nombre del producto","N�� del orden","SKU vendedor","SKU Falabella","Id Art��culo","Falabella-Id","Estado de la orden","Fecha de Entrega","Tipo de transacci��n","Fecha de transacci��n","Divisa","Monto (Sin IVA)","IVA","Monto con IVA","Tipo de comisi��n","% comisi��n","Talla","Opscore","Estado de pago","N�� estado de cuenta","Referencia de pago Fpay","Comentarios","Tipo de env��o","Proveedor log��stico","Modalidad log��stica","Seller ID","Tipo de Seller","Tipo de Documento Tributario","  N�� Documento Tributario"," Categor��a de transacciones"
"2025-12-02 10:09:39","Alfombra de orina impermeable para mascotas Naranja","3216400969","20191282-OR","112771543","137628589","89420538-2764-43cb-909e-cedb9a20ad5f","entregada","2025-12-03 01:53:48","Pago de envío comprador","2025-12-03","CLP","1256.0","239.0","1495.0","","","","4","Pagado","FACL-SC459DF-20251203-CLP","20251204C10219010722982025","Programado para procesamiento","drop_shipping","falaflex","FBS","SC459DF","Principal","n/a","n/a","A cargo de cliente"
"2025-12-02 10:09:39","Alfombra de orina impermeable para mascotas Naranja","3216400969","20191282-OR","112771543","137628589","89420538-2764-43cb-909e-cedb9a20ad5f","entregada","2025-12-03 01:53:48","Pago por precio del producto","2025-12-03","CLP","6955.0","1321.0","8276.0","","","","4","Pagado","FACL-SC459DF-20251203-CLP","20251204C10219010722982025","Programado para procesamiento","drop_shipping","falaflex","FBS","SC459DF","Principal","n/a","n/a","Pesos"
"2025-12-02 10:09:39","Alfombra de orina impermeable para mascotas Naranja","3216400969","20191282-OR","112771543","137628589","89420538-2764-43cb-909e-cedb9a20ad5f","entregada","2025-12-03 01:53:48","Reembolso por Promo envío falabella.com","2025-12-03","CLP","420.0","80.0","500.0","","","","4","Pagado","FACL-SC459DF-20251203-CLP","20251204C10219010722982025","Programado para procesamiento","drop_shipping","falaflex","FBS","SC459DF","Principal","Notas de credito","333550","Envío FCOM"
"2025-12-02 10:09:39","Alfombra de orina impermeable para mascotas Naranja","3216400969","20191282-OR","112771543","137628589","89420538-2764-43cb-909e-cedb9a20ad5f","entregada","2025-12-03 01:53:48","Pago por envío directo","2025-12-03","CLP","2101.0","399.0","2500.0","","","","4","Pagado","FACL-SC459DF-20251203-CLP","20251204C10219010722982025","Programado para procesamiento","drop_shipping","falaflex","FBS","SC459DF","Principal","Notas de credito","333550","Falabella Directo (Falabella Flex)"
"2025-11-30 01:25:07","Manta Picnic 150x180 cm Stitch Palmeras","3215453920","827084","149485579","135989742","a632908c-5c2c-4f88-8e2e-5aceef3d79ef","entregada","2025-12-03 03:02:27","Cobro por cofinanciamiento logístico","2025-12-03","CLP","-1000.0","-190.0","-1190.0","","","XS","4","Pagado","FACL-SC459DF-20251203-CLP","20251204C10219010722982025","Programado para procesamiento","drop_shipping","blueexpress","FBS","SC459DF","Principal","Facturas","408928","Cofinanciamiento Logistico"
"2025-11-30 01:25:07","Manta Picnic 150x180 cm Stitch Palmeras","3215453920","827084","149485579","135989742","a632908c-5c2c-4f88-8e2e-5aceef3d79ef","entregada","2025-12-03 03:02:27","Cobro por comisión por venta","2025-12-03","CLP","-1575.0","-299.0","-1874.0","commissionseller","0.15","","4","Pagado","FACL-SC459DF-20251203-CLP","20251204C10219010722982025","Programado para procesamiento","drop_shipping","blueexpress","FBS","SC459DF","Principal","Facturas","408928","Comisiones"
"2025-11-30 01:25:07","Manta Picnic 150x180 cm Stitch Palmeras","3215453920","827084","149485579","135989742","a632908c-5c2c-4f88-8e2e-5aceef3d79ef","entregada","2025-12-03 03:02:27","Reversa de pago de envío comprador","2025-12-03","CLP","-4193.0","-797.0","-4990.0","","","","4","Pagado","FACL-SC459DF-20251203-CLP","20251204C10219010722982025","Programado para procesamiento","drop_shipping","blueexpress","FBS","SC459DF","Principal","Facturas","408928","A cargo de cliente"
"2025-11-30 01:25:07","Manta Picnic 150x180 cm Stitch Palmeras","3215453920","827084","149485579","135989742","a632908c-5c2c-4f88-8e2e-5aceef3d79ef","entregada","2025-12-03 03:02:27","Pago de envío comprador","2025-12-03","CLP","4193.0","797.0","4990.0","","","","4","Pagado","FACL-SC459DF-20251203-CLP","20251204C10219010722982025","Programado para procesamiento","drop_shipping","blueexpress","FBS","SC459DF","Principal","n/a","n/a","A cargo de cliente"
"2025-11-30 01:25:07","Manta Picnic 150x180 cm Stitch Palmeras","3215453920","827084","149485579","135989742","a632908c-5c2c-4f88-8e2e-5aceef3d79ef","entregada","2025-12-03 03:02:27","Pago por precio del producto","2025-12-03","CLP","10500.0","1995.0","12495.0","","","","4","Pagado","FACL-SC459DF-20251203-CLP","20251204C10219010722982025","Programado para procesamiento","drop_shipping","blueexpress","FBS","SC459DF","Principal","n/a","n/a","Pesos"
"2025-11-27 23:28:21","Set Bloques Magnéticos Circuito de Canícas con Luz 75 Piezas","3214411533","2022061509-MC","113151404","134080201","d9d4d2b4-f37f-42c1-8ac9-5b3b78b3b76f","entregada","2025-12-03 03:21:18","Cobro por cofinanciamiento logístico","2025-12-03","CLP","-2597.0","-493.0","-3090.0","","","XS","5","Pagado","FACL-SC459DF-20251203-CLP","20251204C10219010722982025","Programado para procesamiento","drop_shipping","blueexpress","FBS","SC459DF","Principal","Facturas","408928","Cofinanciamiento Logistico"
"2025-11-27 23:28:21","Set Bloques Magnéticos Circuito de Canícas con Luz 75 Piezas","3214411533","2022061509-MC","113151404","134080201","d9d4d2b4-f37f-42c1-8ac9-5b3b78b3b76f","entregada","2025-12-03 03:21:18","Cobro por comisión por venta","2025-12-03","CLP","-3091.0","-587.0","-3678.0","commissionseller","0.16","","5","Pagado","FACL-SC459DF-20251203-CLP","20251204C10219010722982025","Programado para procesamiento","drop_shipping","blueexpress","FBS","SC459DF","Principal","Facturas","408928","Comisiones"
"2025-11-27 23:28:21","Set Bloques Magnéticos Circuito de Canícas con Luz 75 Piezas","3214411533","2022061509-MC","113151404","134080201","d9d4d2b4-f37f-42c1-8ac9-5b3b78b3b76f","entregada","2025-12-03 03:21:18","Pago por oportunidad única","2025-12-03","CLP","0.0","0.0","0.0","","","","5","Pagado","FACL-SC459DF-20251203-CLP","20251204C10219010722982025","Programado para procesamiento","drop_shipping","blueexpress","FBS","SC459DF","Principal","Notas de credito","333550","Oportunidad Única CMR"
"2025-11-27 23:28:21","Set Bloques Magnéticos Circuito de Canícas con Luz 75 Piezas","3214411533","2022061509-MC","113151404","134080201","d9d4d2b4-f37f-42c1-8ac9-5b3b78b3b76f","entregada","2025-12-03 03:21:18","Reversa de pago de envío comprador","2025-12-03","CLP","-4193.0","-797.0","-4990.0","","","","4","Pagado","FACL-SC459DF-20251203-CLP","20251204C10219010722982025","Programado para procesamiento","drop_shipping","blueexpress","FBS","SC459DF","Principal","Facturas","408928","A cargo de cliente"
"2025-11-27 23:28:21","Set Bloques Magnéticos Circuito de Canícas con Luz 75 Piezas","3214411533","2022061509-MC","113151404","134080201","d9d4d2b4-f37f-42c1-8ac9-5b3b78b3b76f","entregada","2025-12-03 03:21:18","Pago de envío comprador","2025-12-03","CLP","4193.0","797.0","4990.0","","","","4","Pagado","FACL-SC459DF-20251203-CLP","20251204C10219010722982025","Programado para procesamiento","drop_shipping","blueexpress","FBS","SC459DF","Principal","n/a","n/a","A cargo de cliente"
"2025-11-27 23:28:21","Set Bloques Magnéticos Circuito de Canícas con Luz 75 Piezas","3214411533","2022061509-MC","113151404","134080201","d9d4d2b4-f37f-42c1-8ac9-5b3b78b3b76f","entregada","2025-12-03 03:21:18","Pago por precio del producto","2025-12-03","CLP","19319.0","3671.0","22990.0","","","","4","Pagado","FACL-SC459DF-20251203-CLP","20251204C10219010722982025","Programado para procesamiento","drop_shipping","blueexpress","FBS","SC459DF","Principal","n/a","n/a","Pesos"
"2025-12-01 23:57:26","Set Bloques Magnéticos Circuito de Canícas con Luz 75 Piezas","3216348031","2022061509-MC","113151404","137544822","dd347ffa-2593-4768-a28e-6e425c93a185","entregada","2025-12-03 04:01:14","Cobro por comisión por venta","2025-12-03","CLP","-3293.0","-626.0","-3919.0","commissionseller","0.16","","4","Pagado","FACL-SC459DF-20251203-CLP","20251204C10219010722982025","Programado para procesamiento","drop_shipping","falaflex","FBS","SC459DF","Principal","Facturas","408928","Comisiones"
"2025-12-01 23:57:26","Set Bloques Magnéticos Circuito de Canícas con Luz 75 Piezas","3216348031","2022061509-MC","113151404","137544822","dd347ffa-2593-4768-a28e-6e425c93a185","entregada","2025-12-03 04:01:14","Pago de aporte promocionales a cliente (Promo)","2025-12-03","CLP","0.0","0.0","0.0","","","","4","Pagado","FACL-SC459DF-20251203-CLP","20251204C10219010722982025","Programado para procesamiento","drop_shipping","falaflex","FBS","SC459DF","Principal","Notas de credito","333550","Cupones/Promociones"
"2025-12-01 23:57:26","Set Bloques Magnéticos Circuito de Canícas con Luz 75 Piezas","3216348031","2022061509-MC","113151404","137544822","dd347ffa-2593-4768-a28e-6e425c93a185","entregada","2025-12-03 04:01:14","Reversa de pago de envío comprador","2025-12-03","CLP","-2513.0","-477.0","-2990.0","","","","4","Pagado","FACL-SC459DF-20251203-CLP","20251204C10219010722982025","Programado para procesamiento","drop_shipping","falaflex","FBS","SC459DF","Principal","Facturas","408928","A cargo de cliente"
"2025-12-01 23:57:26","Set Bloques Magnéticos Circuito de Canícas con Luz 75 Piezas","3216348031","2022061509-MC","113151404","137544822","dd347ffa-2593-4768-a28e-6e425c93a185","entregada","2025-12-03 04:01:14","Cobro Promo envío falabella.com","2025-12-03","CLP","-840.0","-160.0","-1000.0","","","","4","Pagado","FACL-SC459DF-20251203-CLP","20251204C10219010722982025","Programado para procesamiento","drop_shipping","falaflex","FBS","SC459DF","Principal","Facturas","408928","Envío FCOM"
"2025-12-01 23:57:26","Set Bloques Magnéticos Circuito de Canícas con Luz 75 Piezas","3216348031","2022061509-MC","113151404","137544822","dd347ffa-2593-4768-a28e-6e425c93a185","entregada","2025-12-03 04:01:14","Pago de envío comprador","2025-12-03","CLP","2513.0","477.0","2990.0","","","","4","Pagado","FACL-SC459DF-20251203-CLP","20251204C10219010722982025","Programado para procesamiento","drop_shipping","falaflex","FBS","SC459DF","Principal","n/a","n/a","A cargo de cliente"
"2025-12-01 23:57:26","Set Bloques Magnéticos Circuito de Canícas con Luz 75 Piezas","3216348031","2022061509-MC","113151404","137544822","dd347ffa-2593-4768-a28e-6e425c93a185","entregada","2025-12-03 04:01:14","Pago por precio del producto","2025-12-03","CLP","20582.0","3911.0","24493.0","","","","4","Pagado","FACL-SC459DF-20251203-CLP","20251204C10219010722982025","Programado para procesamiento","drop_shipping","falaflex","FBS","SC459DF","Principal","n/a","n/a","Pesos"
"2025-12-01 23:57:26","Set Bloques Magnéticos Circuito de Canícas con Luz 75 Piezas","3216348031","2022061509-MC","113151404","137544822","dd347ffa-2593-4768-a28e-6e425c93a185","entregada","2025-12-03 04:01:14","Reembolso por Promo envío falabella.com","2025-12-03","CLP","840.0","160.0","1000.0","","","","4","Pagado","FACL-SC459DF-20251203-CLP","20251204C10219010722982025","Programado para procesamiento","drop_shipping","falaflex","FBS","SC459DF","Principal","Notas de credito","333550","Envío FCOM"
"2025-12-01 23:57:26","Set Bloques Magnéticos Circuito de Canícas con Luz 75 Piezas","3216348031","2022061509-MC","113151404","137544822","dd347ffa-2593-4768-a28e-6e425c93a185","entregada","2025-12-03 04:01:14","Pago por envío directo","2025-12-03","CLP","420.0","80.0","500.0","","","","4","Pagado","FACL-SC459DF-20251203-CLP","20251204C10219010722982025","Programado para procesamiento","drop_shipping","falaflex","FBS","SC459DF","Principal","Notas de credito","333550","Falabella Directo (Falabella Flex)"
"2025-12-02 00:19:37","Set Bloques Magnéticos Circuito de Canícas con Luz 75 Piezas","3216358913","2022061509-MC","113151404","137563525","7d726246-e2c4-4e47-90bb-b34644a05b5b","entregada","2025-12-03 04:04:31","Cobro por comisión por venta","2025-12-03","CLP","-3293.0","-626.0","-3919.0","commissionseller","0.16","","4","Pagado","FACL-SC459DF-20251203-CLP","20251204C10219010722982025","Programado para procesamiento","drop_shipping","falaflex","FBS","SC459DF","Principal","Facturas","408928","Comisiones"
"2025-12-02 00:19:37","Set Bloques Magnéticos Circuito de Canícas con Luz 75 Piezas","3216358913","2022061509-MC","113151404","137563525","7d726246-e2c4-4e47-90bb-b34644a05b5b","entregada","2025-12-03 04:04:31","Pago de aporte promocionales a cliente (Promo)","2025-12-03","CLP","0.0","0.0","0.0","","","","4","Pagado","FACL-SC459DF-20251203-CLP","20251204C10219010722982025","Programado para procesamiento","drop_shipping","falaflex","FBS","SC459DF","Principal","Notas de credito","333550","Cupones/Promociones"
"2025-12-02 00:19:37","Set Bloques Magnéticos Circuito de Canícas con Luz 75 Piezas","3216358913","2022061509-MC","113151404","137563525","7d726246-e2c4-4e47-90bb-b34644a05b5b","entregada","2025-12-03 04:04:31","Reversa de pago de envío comprador","2025-12-03","CLP","0.0","0.0","0.0","","","","4","Pagado","FACL-SC459DF-20251203-CLP","20251204C10219010722982025","Programado para procesamiento","drop_shipping","falaflex","FBS","SC459DF","Principal","Facturas","408928","A cargo de cliente"
"2025-12-02 00:19:37","Set Bloques Magnéticos Circuito de Canícas con Luz 75 Piezas","3216358913","2022061509-MC","113151404","137563525","7d726246-e2c4-4e47-90bb-b34644a05b5b","entregada","2025-12-03 04:04:31","Cobro Promo envío falabella.com","2025-12-03","CLP","-3353.0","-637.0","-3990.0","","","","4","Pagado","FACL-SC459DF-20251203-CLP","20251204C10219010722982025","Programado para procesamiento","drop_shipping","falaflex","FBS","SC459DF","Principal","Facturas","408928","Envío FCOM"
"2025-12-02 00:19:37","Set Bloques Magnéticos Circuito de Canícas con Luz 75 Piezas","3216358913","2022061509-MC","113151404","137563525","7d726246-e2c4-4e47-90bb-b34644a05b5b","entregada","2025-12-03 04:04:31","Pago de envío comprador","2025-12-03","CLP","0.0","0.0","0.0","","","","4","Pagado","FACL-SC459DF-20251203-CLP","20251204C10219010722982025","Programado para procesamiento","drop_shipping","falaflex","FBS","SC459DF","Principal","n/a","n/a","A cargo de cliente"
"2025-12-02 00:19:37","Set Bloques Magnéticos Circuito de Canícas con Luz 75 Piezas","3216358913","2022061509-MC","113151404","137563525","7d726246-e2c4-4e47-90bb-b34644a05b5b","entregada","2025-12-03 04:04:31","Pago por precio del producto","2025-12-03","CLP","20582.0","3911.0","24493.0","","","","4","Pagado","FACL-SC459DF-20251203-CLP","20251204C10219010722982025","Programado para procesamiento","drop_shipping","falaflex","FBS","SC459DF","Principal","n/a","n/a","Pesos"
"2025-12-02 00:19:37","Set Bloques Magnéticos Circuito de Canícas con Luz 75 Piezas","3216358913","2022061509-MC","113151404","137563525","7d726246-e2c4-4e47-90bb-b34644a05b5b","entregada","2025-12-03 04:04:31","Reembolso por Promo envío falabella.com","2025-12-03","CLP","3353.0","637.0","3990.0","","","","4","Pagado","FACL-SC459DF-20251203-CLP","20251204C10219010722982025","Programado para procesamiento","drop_shipping","falaflex","FBS","SC459DF","Principal","Notas de credito","333550","Envío FCOM"
"2025-12-02 00:19:37","Set Bloques Magnéticos Circuito de Canícas con Luz 75 Piezas","3216358913","2022061509-MC","113151404","137563525","7d726246-e2c4-4e47-90bb-b34644a05b5b","entregada","2025-12-03 04:04:31","Pago por envío directo","2025-12-03","CLP","420.0","80.0","500.0","","","","4","Pagado","FACL-SC459DF-20251203-CLP","20251204C10219010722982025","Programado para procesamiento","drop_shipping","falaflex","FBS","SC459DF","Principal","Notas de credito","333550","Falabella Directo (Falabella Flex)"
"2025-11-30 22:54:44","Sábana 1.5 Plazas Microfibra Colo-Colo Vencedores","3215885876","826900","148595481","136743348","4d09bbfa-afe3-4139-b915-c0f7af3389f4","entregada","2025-12-03 11:19:44","Cobro por cofinanciamiento logístico","2025-12-03","CLP","-3101.0","-589.0","-3690.0","","","XS","4","Pagado","FACL-SC459DF-20251203-CLP","20251204C10219010722982025","Programado para procesamiento","drop_shipping","blueexpress","FBS","SC459DF","Principal","Facturas","408928","Cofinanciamiento Logistico"
"2025-11-30 22:54:44","Sábana 1.5 Plazas Microfibra Colo-Colo Vencedores","3215885876","826900","148595481","136743348","4d09bbfa-afe3-4139-b915-c0f7af3389f4","entregada","2025-12-03 11:19:44","Cobro por comisión por venta","2025-12-03","CLP","-3529.0","-670.0","-4199.0","commissionseller","0.2","","4","Pagado","FACL-SC459DF-20251203-CLP","20251204C10219010722982025","Programado para procesamiento","drop_shipping","blueexpress","FBS","SC459DF","Principal","Facturas","408928","Comisiones"
"2025-11-30 22:54:44","Sábana 1.5 Plazas Microfibra Colo-Colo Vencedores","3215885876","826900","148595481","136743348","4d09bbfa-afe3-4139-b915-c0f7af3389f4","entregada","2025-12-03 11:19:44","Pago de aporte promocionales a cliente (Promo)","2025-12-03","CLP","0.0","0.0","0.0","","","","4","Pagado","FACL-SC459DF-20251203-CLP","20251204C10219010722982025","Programado para procesamiento","drop_shipping","blueexpress","FBS","SC459DF","Principal","Notas de credito","333550","Cupones/Promociones"
"2025-11-30 22:54:44","Sábana 1.5 Plazas Microfibra Colo-Colo Vencedores","3215885876","826900","148595481","136743348","4d09bbfa-afe3-4139-b915-c0f7af3389f4","entregada","2025-12-03 11:19:44","Reversa de pago de envío comprador","2025-12-03","CLP","0.0","0.0","0.0","","","","4","Pagado","FACL-SC459DF-20251203-CLP","20251204C10219010722982025","Programado para procesamiento","drop_shipping","blueexpress","FBS","SC459DF","Principal","Facturas","408928","A cargo de cliente"
"2025-11-30 22:54:44","Sábana 1.5 Plazas Microfibra Colo-Colo Vencedores","3215885876","826900","148595481","136743348","4d09bbfa-afe3-4139-b915-c0f7af3389f4","entregada","2025-12-03 11:19:44","Cobro Promo envío falabella.com","2025-12-03","CLP","-2937.0","-558.0","-3495.0","","","","4","Pagado","FACL-SC459DF-20251203-CLP","20251204C10219010722982025","Programado para procesamiento","drop_shipping","blueexpress","FBS","SC459DF","Principal","Facturas","408928","Envío FCOM"
"2025-11-30 22:54:44","Sábana 1.5 Plazas Microfibra Colo-Colo Vencedores","3215885876","826900","148595481","136743348","4d09bbfa-afe3-4139-b915-c0f7af3389f4","entregada","2025-12-03 11:19:44","Pago de envío comprador","2025-12-03","CLP","0.0","0.0","0.0","","","","4","Pagado","FACL-SC459DF-20251203-CLP","20251204C10219010722982025","Programado para procesamiento","drop_shipping","blueexpress","FBS","SC459DF","Principal","n/a","n/a","A cargo de cliente"
"2025-11-30 22:54:44","Sábana 1.5 Plazas Microfibra Colo-Colo Vencedores","3215885876","826900","148595481","136743348","4d09bbfa-afe3-4139-b915-c0f7af3389f4","entregada","2025-12-03 11:19:44","Pago por precio del producto","2025-12-03","CLP","17641.0","3352.0","20993.0","","","","4","Pagado","FACL-SC459DF-20251203-CLP","20251204C10219010722982025","Programado para procesamiento","drop_shipping","blueexpress","FBS","SC459DF","Principal","n/a","n/a","Pesos"
"2025-11-30 22:54:44","Sábana 1.5 Plazas Microfibra Colo-Colo Vencedores","3215885876","826900","148595481","136743348","4d09bbfa-afe3-4139-b915-c0f7af3389f4","entregada","2025-12-03 11:19:44","Reembolso por Promo envío falabella.com","2025-12-03","CLP","2937.0","558.0","3495.0","","","","4","Pagado","FACL-SC459DF-20251203-CLP","20251204C10219010722982025","Programado para procesamiento","drop_shipping","blueexpress","FBS","SC459DF","Principal","Notas de credito","333550","Envío FCOM"
"2025-11-30 22:54:44","Sábana 1.5 Plazas Microfibra Colo-Colo Vencedores","3215885876","826900","148595481","136743349","37f14243-3707-44fa-8a33-39b12e8c4c65","entregada","2025-12-03 11:19:44","Cobro por cofinanciamiento logístico","2025-12-03","CLP","-3101.0","-589.0","-3690.0","","","XS","4","Pagado","FACL-SC459DF-20251203-CLP","20251204C10219010722982025","Programado para procesamiento","drop_shipping","blueexpress","FBS","SC459DF","Principal","Facturas","408928","Cofinanciamiento Logistico"
"2025-11-30 22:54:44","Sábana 1.5 Plazas Microfibra Colo-Colo Vencedores","3215885876","826900","148595481","136743349","37f14243-3707-44fa-8a33-39b12e8c4c65","entregada","2025-12-03 11:19:44","Cobro por comisión por venta","2025-12-03","CLP","-3529.0","-670.0","-4199.0","commissionseller","0.2","","4","Pagado","FACL-SC459DF-20251203-CLP","20251204C10219010722982025","Programado para procesamiento","drop_shipping","blueexpress","FBS","SC459DF","Principal","Facturas","408928","Comisiones"
"2025-11-30 22:54:44","Sábana 1.5 Plazas Microfibra Colo-Colo Vencedores","3215885876","826900","148595481","136743349","37f14243-3707-44fa-8a33-39b12e8c4c65","entregada","2025-12-03 11:19:44","Pago de aporte promocionales a cliente (Promo)","2025-12-03","CLP","0.0","0.0","0.0","","","","4","Pagado","FACL-SC459DF-20251203-CLP","20251204C10219010722982025","Programado para procesamiento","drop_shipping","blueexpress","FBS","SC459DF","Principal","Notas de credito","333550","Cupones/Promociones"
"2025-11-30 22:54:44","Sábana 1.5 Plazas Microfibra Colo-Colo Vencedores","3215885876","826900","148595481","136743349","37f14243-3707-44fa-8a33-39b12e8c4c65","entregada","2025-12-03 11:19:44","Reversa de pago de envío comprador","2025-12-03","CLP","0.0","0.0","0.0","","","","4","Pagado","FACL-SC459DF-20251203-CLP","20251204C10219010722982025","Programado para procesamiento","drop_shipping","blueexpress","FBS","SC459DF","Principal","Facturas","408928","A cargo de cliente"
"2025-11-30 22:54:44","Sábana 1.5 Plazas Microfibra Colo-Colo Vencedores","3215885876","826900","148595481","136743349","37f14243-3707-44fa-8a33-39b12e8c4c65","entregada","2025-12-03 11:19:44","Cobro Promo envío falabella.com","2025-12-03","CLP","-2937.0","-558.0","-3495.0","","","","4","Pagado","FACL-SC459DF-20251203-CLP","20251204C10219010722982025","Programado para procesamiento","drop_shipping","blueexpress","FBS","SC459DF","Principal","Facturas","408928","Envío FCOM"
"2025-11-30 22:54:44","Sábana 1.5 Plazas Microfibra Colo-Colo Vencedores","3215885876","826900","148595481","136743349","37f14243-3707-44fa-8a33-39b12e8c4c65","entregada","2025-12-03 11:19:44","Pago de envío comprador","2025-12-03","CLP","0.0","0.0","0.0","","","","4","Pagado","FACL-SC459DF-20251203-CLP","20251204C10219010722982025","Programado para procesamiento","drop_shipping","blueexpress","FBS","SC459DF","Principal","n/a","n/a","A cargo de cliente"
"2025-11-30 22:54:44","Sábana 1.5 Plazas Microfibra Colo-Colo Vencedores","3215885876","826900","148595481","136743349","37f14243-3707-44fa-8a33-39b12e8c4c65","entregada","2025-12-03 11:19:44","Pago por precio del producto","2025-12-03","CLP","17641.0","3352.0","20993.0","","","","4","Pagado","FACL-SC459DF-20251203-CLP","20251204C10219010722982025","Programado para procesamiento","drop_shipping","blueexpress","FBS","SC459DF","Principal","n/a","n/a","Pesos"
"2025-11-30 22:54:44","Sábana 1.5 Plazas Microfibra Colo-Colo Vencedores","3215885876","826900","148595481","136743349","37f14243-3707-44fa-8a33-39b12e8c4c65","entregada","2025-12-03 11:19:44","Reembolso por Promo envío falabella.com","2025-12-03","CLP","2937.0","558.0","3495.0","","","","4","Pagado","FACL-SC459DF-20251203-CLP","20251204C10219010722982025","Programado para procesamiento","drop_shipping","blueexpress","FBS","SC459DF","Principal","Notas de credito","333550","Envío FCOM"
"2025-11-29 10:03:47","Set de Playa Infantil Bluey 3 Piezas – Toalla + Bolso + Jockey","3215081614","826608","148108393","135310233","a325d024-ea85-4698-8652-c4ae22ee8863","entregada","2025-12-03 11:41:32","Cobro por cofinanciamiento logístico","2025-12-03","CLP","-1000.0","-190.0","-1190.0","","","XS","4","Pagado","FACL-SC459DF-20251203-CLP","20251204C10219010722982025","Programado para procesamiento","drop_shipping","blueexpress","FBS","SC459DF","Principal","Facturas","408928","Cofinanciamiento Logistico"
"2025-11-29 10:03:47","Set de Playa Infantil Bluey 3 Piezas – Toalla + Bolso + Jockey","3215081614","826608","148108393","135310233","a325d024-ea85-4698-8652-c4ae22ee8863","entregada","2025-12-03 11:41:32","Cobro por comisión por venta","2025-12-03","CLP","-2310.0","-439.0","-2749.0","commissionseller","0.2","","4","Pagado","FACL-SC459DF-20251203-CLP","20251204C10219010722982025","Programado para procesamiento","drop_shipping","blueexpress","FBS","SC459DF","Principal","Facturas","408928","Comisiones"
"2025-11-29 10:03:47","Set de Playa Infantil Bluey 3 Piezas – Toalla + Bolso + Jockey","3215081614","826608","148108393","135310233","a325d024-ea85-4698-8652-c4ae22ee8863","entregada","2025-12-03 11:41:32","Reversa de pago de envío comprador","2025-12-03","CLP","-4193.0","-797.0","-4990.0","","","","4","Pagado","FACL-SC459DF-20251203-CLP","20251204C10219010722982025","Programado para procesamiento","drop_shipping","blueexpress","FBS","SC459DF","Principal","Facturas","408928","A cargo de cliente"
"2025-11-29 10:03:47","Set de Playa Infantil Bluey 3 Piezas – Toalla + Bolso + Jockey","3215081614","826608","148108393","135310233","a325d024-ea85-4698-8652-c4ae22ee8863","entregada","2025-12-03 11:41:32","Pago de envío comprador","2025-12-03","CLP","4193.0","797.0","4990.0","","","","4","Pagado","FACL-SC459DF-20251203-CLP","20251204C10219010722982025","Programado para procesamiento","drop_shipping","blueexpress","FBS","SC459DF","Principal","n/a","n/a","A cargo de cliente"
"2025-11-29 10:03:47","Set de Playa Infantil Bluey 3 Piezas – Toalla + Bolso + Jockey","3215081614","826608","148108393","135310233","a325d024-ea85-4698-8652-c4ae22ee8863","entregada","2025-12-03 11:41:32","Pago por precio del producto","2025-12-03","CLP","11550.0","2195.0","13745.0","","","","4","Pagado","FACL-SC459DF-20251203-CLP","20251204C10219010722982025","Programado para procesamiento","drop_shipping","blueexpress","FBS","SC459DF","Principal","n/a","n/a","Pesos"
"2025-12-01 14:07:26","Set Toalla Lentes de Sol y Bolso diseño Spiderman Bang","3216135388","826588","148095780","137159071","af7ab7fb-53f8-45c6-919d-e6887b50f251","entregada","2025-12-03 14:09:47","Cobro por cofinanciamiento logístico","2025-12-03","CLP","-4613.0","-877.0","-5490.0","","","S","4","Pagado","FACL-SC459DF-20251203-CLP","20251204C10219010722982025","Programado para procesamiento","drop_shipping","blueexpress","FBS","SC459DF","Principal","Facturas","408928","Cofinanciamiento Logistico"
"2025-12-01 14:07:26","Set Toalla Lentes de Sol y Bolso diseño Spiderman Bang","3216135388","826588","148095780","137159071","af7ab7fb-53f8-45c6-919d-e6887b50f251","entregada","2025-12-03 14:09:47","Cobro por comisión por venta","2025-12-03","CLP","-2310.0","-439.0","-2749.0","commissionseller","0.2","","4","Pagado","FACL-SC459DF-20251203-CLP","20251204C10219010722982025","Programado para procesamiento","drop_shipping","blueexpress","FBS","SC459DF","Principal","Facturas","408928","Comisiones"
"2025-12-01 14:07:26","Set Toalla Lentes de Sol y Bolso diseño Spiderman Bang","3216135388","826588","148095780","137159071","af7ab7fb-53f8-45c6-919d-e6887b50f251","entregada","2025-12-03 14:09:47","Reversa de pago de envío comprador","2025-12-03","CLP","-7555.0","-1435.0","-8990.0","","","","4","Pagado","FACL-SC459DF-20251203-CLP","20251204C10219010722982025","Programado para procesamiento","drop_shipping","blueexpress","FBS","SC459DF","Principal","Facturas","408928","A cargo de cliente"
"2025-12-01 14:07:26","Set Toalla Lentes de Sol y Bolso diseño Spiderman Bang","3216135388","826588","148095780","137159071","af7ab7fb-53f8-45c6-919d-e6887b50f251","entregada","2025-12-03 14:09:47","Pago de envío comprador","2025-12-03","CLP","7555.0","1435.0","8990.0","","","","4","Pagado","FACL-SC459DF-20251203-CLP","20251204C10219010722982025","Programado para procesamiento","drop_shipping","blueexpress","FBS","SC459DF","Principal","n/a","n/a","A cargo de cliente"
